Unidad_ID,Sector,Periodo_ID,IngRsos,Gastos,Activos,Pasivos,EBIT
UO_106,Finanzas,6,19413.343624362744,13086.002322383269,19598.0844877537,15011.42922238435,5870.881908404162
UO_001,Operaciones,4,11802.992842527314,11194.795106240885,9398.67706409308,5933.698446598593,579.274120771497
UO_038,Tecnología,2,49821.687090680345,47001.34454610894,10711.18094541159,7461.240399518701,2948.6254662992096
UO_041,Logística,4,10774.41165847737,8913.973799670199,19123.78210448883,9442.18843742088,1952.4372158802623
UO_042,Logística,7,17676.25966943323,15582.41693187063,34973.99722822456,20591.443482808572,2078.5156730529698
UO_111,Tecnología,1,23514.447269111733,19993.98312359064,15463.40440871941,10366.86039049815,3380.5719524358515
UO_009,Comercial,9,45280.7213911298,36568.95405469259,15653.504215113768,8499.015147285021,10405.963239753806
UO_023,Comercial,3,10743.63671075236,6646.785051064675,14127.363271797587,5919.697541685848,4623.090003937816
UO_078,Logística,4,39402.39483596255,29913.018365479435,13084.007966001285,11474.469506930087,9242.577518372455
UO_011,Comercial,5,22139.453685572636,18512.462240916553,21525.270014078076,13063.2671459356,3956.746592809124
UO_071,Comercial,3,13483.819290288971,11287.791419946288,7344.0475936254425,5437.181955682082,1993.608292737813
UO_031,Tecnología,4,27751.682199293482,20275.18243431527,38892.773688993,21259.891391380785,6280.766189611139
UO_088,Industrial,5,24331.567194655574,22618.434964306845,12097.40954073577,,1612.0101638186854
UO_026,Tecnología,1,16315.837835807024,10745.20227101425,27809.75371670043,15136.809432572441,5354.434296638823
UO_030,Comercial,9,22808.784880176794,17679.677768129368,8416.933441590785,4591.588581636925,4137.213962916721
UO_034,Tecnología,10,18166.657757479265,15292.863117731353,26938.29282220328,16877.05783341991,3235.6536665226135
UO_046,Finanzas,10,23312.81929576883,19675.961951039368,26988.51717441733,16897.02270418742,3432.0199412465536
UO_102,Logística,4,30670.76921791481,25365.451042830762,22709.105427659935,13586.682679486523,5475.975757692184
UO_069,Industrial,9,48679.26303765711,33897.84739642069,9930.269403371836,3782.1563145966065,12262.444758270178
UO_005,Finanzas,4,11861.963918079797,7765.699189382594,20946.54329236565,12518.602879725126,3563.745117855715
UO_061,Finanzas,1,63992.21327285948,52638.658121803084,8867.660525474475,3560.0317471207295,13123.318832067227
UO_083,Comercial,5,8299.546055982712,6720.605063611134,15496.075029573814,5821.588273884224,1647.5854696250508
UO_115,Comercial,9,20416.6791768471,13531.656448288411,33444.67501720581,28748.622258760228,8125.10909645119
UO_038,Finanzas,3,29559.445110213383,25030.89972012257,29086.259404787073,19283.31762704221,5431.990257710987
UO_028,Finanzas,5,25349.034813276474,19247.78062053558,18198.778683740824,12660.781772284257,5788.528589308376
UO_026,Operaciones,3,16133.453302102569,13450.72149382639,10047.871042166127,5436.663903690788,2466.828840391578
UO_061,Operaciones,3,19849.59483994956,17727.24594698196,26565.074074466575,22457.80905793581,2426.571523749661
UO_106,Logística,1,17214.36575768216,11351.237991759222,18244.67877676491,12456.705751600699,7032.496766830841
UO_023,Finanzas,2,16404.60917411234,9952.68793147973,4481.93719283339,3413.003785344761,6786.495255858808
UO_046,Tecnología,2,33684.76875716781,29396.22291559939,28841.71038935349,15030.49631205548,4794.835648850138
UO_113,Industrial,9,26331.145129559733,21417.598063120182,17773.436668747265,15569.657219614386,5467.295681664864
UO_030,Operaciones,7,15576.91364202223,13160.526990004224,37103.65453719251,29396.36372386179,2276.564572763879
UO_067,Comercial,8,34537.46437406744,30854.19028045663,9347.252124814511,7593.418588681221,3792.697360620227
UO_092,Finanzas,2,25684.67425300184,22627.782623501418,2681.0873319046696,1081.3269209844777,3464.1392198594554
UO_033,Tecnología,9,33071.628851494184,30965.695370200177,21321.054017080052,9862.648920122154,2264.3956054196688
UO_106,Industrial,3,30176.3692215705,23766.222719323858,21481.302960176203,10125.769800825594,5182.38246106578
UO_003,Tecnología,10,14552.273206774953,11219.416591439134,6539.375976334103,3024.759152660984,3115.1619786711417
UO_069,Tecnología,2,16645.737887413947,12328.840878839108,10025.631798468152,8153.2939019376145,3702.992287836278
UO_083,Comercial,1,32004.980252457874,20924.59572839767,94195.77858446803,30060.7814411482,9896.876296546392
UO_042,Operaciones,9,29887.186809038627,23922.078853496267,15012.427416531664,5189.19556154314,6932.623358771249
UO_062,Tecnología,8,21797.470349228723,15191.842509413416,27961.26352635324,12983.782586787787,5381.983606384773
UO_058,Industrial,4,23357.272989263576,21546.09466799436,12205.038088836502,5125.185787766258,1608.181970817364
UO_057,Operaciones,7,41724.02779229687,33550.99093943247,5145.193519540022,2259.3356055378563,7550.478172035687
UO_112,Logística,3,16386.519688269876,13232.017364424692,16282.481462415239,12680.241550970983,3301.9867545005773
UO_001,Comercial,3,28956.462580774933,20970.95448005274,15377.139905389977,9808.707822851233,8094.435829693791
UO_102,Operaciones,4,19908.532223696293,12307.380425415822,14186.882609969623,4305.185399598026,6744.561227464682
UO_073,Operaciones,2,19754.950524472424,12072.454094724802,16835.00281314542,9387.090824970126,6650.709708822027
UO_060,Tecnología,10,38154.097121059334,28545.647844308165,21132.363572915092,11511.452613942725,8596.864183101407
UO_069,Industrial,4,33279.8761839495,20952.93956975343,16480.445390942998,6070.854891665151,12339.409633399622
UO_059,Tecnología,10,33082.33780858201,26875.97327860015,8447.250638913407,5961.09868512985,5638.3029002082985
UO_046,Industrial,3,42308.33555154575,38430.3768679872,24142.061168085682,17412.662311104898,4572.272286715429
UO_106,Comercial,8,22259.004910909538,20233.884779427484,5599.188451276776,4101.60672741518,1995.8492244696188
UO_034,Operaciones,2,30976.263159930688,25730.92531646858,5269.9993891757995,3884.4246796283987,4319.63226302025
UO_101,Finanzas,9,18861.2837593178,12711.206484934653,28099.534709977095,8430.751060323746,6714.0797193093
UO_097,Industrial,3,25902.19974302493,23365.050552024244,24445.76240911177,21325.32151950106,2363.4511755780777
UO_025,Industrial,4,20638.808140887726,18784.05422674793,17423.28451177073,,1968.6275931446664
UO_042,Tecnología,10,23121.032555552894,15464.011412283977,7806.647529922082,6576.234146240736,6981.960917269275
UO_029,Tecnología,10,29660.70879427602,25451.828412137012,11792.905909990714,3648.559718806876,4327.981160835198
UO_025,Logística,3,14630.880231198846,10245.739760206756,15403.529514391807,13251.89176821356,4862.511256237323
UO_054,Industrial,3,62704.82251905227,55238.18992788586,6922.0248822829235,5439.833271664681,8744.946199421614
UO_073,Comercial,8,13319.59195012514,12640.735836445587,11574.76764846317,9286.800524894397,613.9919943220731
UO_067,Operaciones,8,12002.925534588694,7327.89528787767,26672.76277450725,9494.768201878129,4366.210747065486
UO_015,Operaciones,6,39302.972720907615,35925.9847828937,42462.780512647005,31561.175727515943,3328.719190943341
UO_004,Operaciones,4,32722.930412200203,26764.761715531113,14021.387877874751,12282.034904912793,6976.240595150396
UO_109,Industrial,1,30093.362411413345,28308.3420200722,28392.860809181468,20077.398373150023,2071.6138810304865
UO_038,Tecnología,4,30157.012272504817,23002.361567909495,5719.08414845354,3673.578455480847,5980.939643696197
UO_020,Comercial,8,21892.001342258412,19628.05700507378,26786.967064944103,23234.420739580884,1930.6281825161439
UO_113,Operaciones,6,14063.988669091577,8745.521517279589,11132.576970010996,6298.392051353542,5308.913434671343
UO_023,Industrial,2,22877.342267212214,16411.008114610762,21685.67904941578,14303.356476058023,5448.841660108058
UO_037,Finanzas,3,15700.049500726476,9788.286736457341,15542.734117083608,9104.979902466044,5546.607067057883
UO_062,Logística,7,35866.53140178404,33763.680134624956,39824.93114630046,34237.801265346425,1807.093965972271
UO_111,Logística,4,20464.998369398523,18130.77840969486,10671.571451400067,3688.6375942430373,2461.2392046132722
UO_008,Operaciones,4,14577.746048518567,13096.52455954624,26280.008040066394,15785.66027205541,1747.5424060471034
UO_037,Tecnología,5,18756.714597781905,17411.629910695945,15249.401296547092,10860.188459161704,1612.3442822785394
UO_120,Logística,8,27077.698300845637,17053.161263032995,16399.673633110837,12712.10735676399,9524.277082580547
UO_045,Logística,7,16616.271807450048,12212.281126394999,16150.199218805543,10494.580148342477,4578.410973518824
UO_097,Logística,9,14601.649813205366,9124.019188942366,10857.334672961377,9178.254884760232,6258.23166801413
UO_033,Logística,5,24880.59859245459,16763.989646476424,17881.834076566032,15471.271075802868,6874.64464113144
UO_007,Operaciones,1,24896.519300530068,16936.554903532862,17368.4577426033,5880.812748825885,8563.53478216176
UO_022,Industrial,4,17094.779650990586,13063.617332536533,20842.389509182936,11284.534960039731,3884.1759200771908
UO_005,Comercial,6,17404.44386596808,12078.627628370223,18971.688869686175,5958.5410176744235,4699.8116171737065
UO_110,Comercial,6,24736.24778896783,15715.985488407448,29108.826687682093,14486.007438833554,8669.387153889033
UO_015,Tecnología,9,10678.181529584715,7032.884006627984,31385.622021611918,19525.652385268582,3026.997156731903
UO_021,Industrial,10,10897.275826555031,7100.081349421482,9601.03329830063,,4093.9940552998396
UO_089,Finanzas,5,15379.302476129335,14465.416328336414,30371.60790065912,24538.211939314155,823.5001278045066
UO_017,Comercial,5,19796.81656367997,17139.141005382586,8850.224843585343,3332.1082022012524,2457.18651525855
UO_056,Finanzas,6,25731.0518001696,24154.163217672456,25660.638806287356,9130.522948430016,1337.883552698073
UO_050,Comercial,6,46058.98370192292,34724.290186553946,26156.245400419542,17094.686291508788,12988.013232780157
UO_007,Comercial,3,33820.750445326004,23587.57109975056,5728.50498189999,3547.495768283192,10206.344999239749
UO_118,Tecnología,6,20333.61557275476,17881.434788891773,19068.395314111727,8768.155096010558,2522.9476587923955
UO_050,Logística,8,21818.02836103927,15582.193049476233,13614.65863369566,11431.845612043737,6409.02362237082
UO_060,Tecnología,6,13342.841698768789,9403.823756169104,11438.508095978008,9796.165338331824,3797.9902514765367
UO_083,Comercial,5,21823.517069917412,14870.044713382438,40558.93572582329,21965.375587818944,6098.278463150027
UO_116,Industrial,3,19066.16697096695,12305.068550586851,12182.947604235527,10162.789924409215,7424.045075842486
UO_007,Logística,1,25883.45602736211,17853.426243281818,11116.367408399585,5895.7804073254565,6832.1300652946875
UO_040,Industrial,5,14565.11446431315,10550.414161371486,18871.666778444058,14004.477069756591,3378.569097273348
UO_045,Industrial,6,28557.453722965238,23871.117676813046,27210.38137808056,15933.455965465948,5080.2601519955915
UO_059,Industrial,6,47399.61837551522,29477.713401033347,16564.395946090608,6187.628348251126,15834.626873863255
UO_114,Logística,6,20860.6507840939,14053.349585051805,36309.05097768435,31108.161423296402,6281.158766480708
UO_088,Industrial,3,26926.221319443648,23780.115148570665,24799.664334901074,14196.765155301304,3114.9313632993913
UO_075,Logística,4,31103.38690251358,20261.451443298793,4880.842894237821,3615.2023792717696,10622.283557169798
UO_105,Finanzas,3,18022.743445579486,12975.03801637463,13125.600278198717,6829.306115967607,5468.843822008615
UO_055,Comercial,2,24638.02452426567,22239.03541721249,12873.094832256176,4007.7616539337623,2517.4337182270456
UO_064,Operaciones,8,22165.586343193594,14501.255432229796,24043.418332149868,8663.281581110294,8107.010898964377
UO_065,Industrial,7,23128.896587671643,14547.102052854492,3733.5311961354505,2231.649902924072,9316.582648806329
UO_054,Tecnología,8,14965.384422646974,11517.18473090103,83233.55287243299,59426.9767411127,3162.1545999977684
UO_096,Finanzas,6,22298.062876032633,15739.016972719332,24800.414778098166,12421.069397458412,6092.916317957162
UO_040,Tecnología,7,28254.2493751741,22524.087775669486,19718.766635276766,14144.13476501441,5588.048429867932
UO_053,Operaciones,1,45504.74129962578,40104.77153866406,36641.641914151485,26351.98563211418,4984.090383577619
UO_044,Logística,10,35583.43192135927,23058.13401477073,73584.70213509863,53154.7590782809,14954.894416607041
UO_063,Operaciones,5,64640.163898857936,51921.86773984177,30407.60397133991,18108.1268819734,14315.978322831084
UO_002,Tecnología,4,15007.813111191666,11659.991217415436,31865.77592648528,27051.86701275556,2898.751343123559
UO_079,Operaciones,10,34069.58461105279,22159.79730338874,19504.76384928177,11576.426690246231,9554.479928818837
UO_021,Comercial,3,24141.0985933715,19757.06229246728,16565.61678019955,9445.037421016488,3582.2544011503137
UO_088,Operaciones,2,65834.64289997227,45806.04245748545,13555.162276880865,5688.132297016137,17978.180091410737
UO_050,Industrial,9,14703.6472953674,11332.718692676914,10985.514331416374,5323.503922196627,2850.849987938683
UO_081,Comercial,8,14474.432250514967,9101.455164653235,11941.69743025523,3885.8366493867584,5444.6270568231785
UO_111,Industrial,10,16322.563237032738,12419.094385030145,8019.781221663977,5454.423037101795,4462.438132435384
UO_052,Operaciones,2,7616.3470033284975,5386.754442757256,17231.20269712828,7738.902677792067,2440.7351730759337
UO_116,Comercial,6,16934.74130135365,15035.229352693439,6562.976105410398,3166.591032136995,1683.43035555379
UO_009,Comercial,3,15069.583736220471,9342.276235916812,20222.475522581877,15419.409334859001,5496.609849803789
UO_099,Operaciones,3,23746.653475459112,17727.17475020261,17644.89234933427,8757.737235583669,6038.486335787002
UO_020,Finanzas,5,26131.009405036766,19871.35219246211,19695.809552571547,8770.889363875083,7036.370125865218
UO_083,Logística,7,56279.48832593091,48048.732848115375,13183.496457794352,5292.312279458443,9347.2462747802
UO_018,Logística,7,35426.37644861252,28376.550607884838,114246.79114551222,87389.08896851001,8205.202937810389
UO_084,Logística,10,16507.137996146314,13759.100940666265,40784.99569202375,15409.540211618187,2758.1995718676867
UO_030,Comercial,1,14055.831813360346,12256.225012450717,8546.477595831246,4890.741086351672,1939.454062882018
UO_104,Logística,7,28168.49927992533,25401.53691287926,20737.95452862354,12529.00257642629,2337.308861567291
UO_065,Comercial,7,11383.080855608237,8080.35306859007,12521.423224072738,8920.686977239564,3388.980451908381
UO_024,Finanzas,6,55035.26182796692,43384.73425746287,9811.516855250924,6671.537993212589,10479.378369524038
UO_088,Operaciones,6,39724.36714430732,35515.08689867045,8070.387337512743,6346.814113171752,4094.3111388496513
UO_047,Operaciones,2,17420.660640613725,16485.308714923027,23372.841659133097,7639.433405246202,985.5056861245013
UO_083,Comercial,3,9352.815832077391,8523.518102590473,11982.132477491321,5725.834964865565,748.6853254984171
UO_094,Comercial,3,43344.54712426848,31642.106369041947,32231.374303789424,15086.87687364371,9606.229623051095
UO_090,Finanzas,3,20800.453687980884,13901.1154487864,32737.265597140595,12689.29621116705,5547.713326097733
UO_106,Logística,2,40900.93310143757,31546.373862345925,41124.06001905211,19472.528326393865,7566.5644664581105
UO_044,Finanzas,9,9924.742598933557,8531.055737920367,10813.687159977726,5253.929268085467,1119.6042565968917
UO_102,Operaciones,6,16322.707059772125,12607.64546287686,23985.85034278311,14706.460662844765,3136.0396105727586
UO_029,Operaciones,2,22084.29165328151,16985.322479315095,26356.561334791833,18402.749084635103,4567.6335684155065
